product_name,overall_rating,no_ratings,no_reviews,rating,title,review
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,1,Utterly Disappointed,"Don't buy
The product went to blur just after starting in few seconds"
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,1,Unsatisfactory,"Getting extremely warm.
The cooling fan having heavy noise.
Only a good looking design is a positive that I feel.
Poor performance.
Never ever recommend to anybody
Battery back up is only 2.5 Hrs maximum."
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,5,Fabulous!,Best laptop under this price
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,1,Very poor,"This is a waste of money
Fan making noise while downloading
Laptop is over heating while downloading anything"
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,1,Don't waste your money,"Bad product with Bad service of
Don't buy go with brand"
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,1,Waste of money!,I am writing review after one month very useless laptop screen shut down automatically now charging is happening and now On is also not happening. very useless laptop
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,1,Very poor,Stopped charging within a week
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,5,Must buy!,"I am happy with the purchase, but web cam picture quality is not good."
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,5,Fabulous!,"Good product,quality body case, value for money, camera could be better it is little low light (dark display)"
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,5,Awesome,Superb ...
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,5,Awesome,Good
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,1,Absolute rubbish!,Not so think as look
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,5,Fabulous!,Best quality
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,5,Great product,Nice laptop good performance
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,3,Decent product,Working slow and response will also delay while starting of laptop
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,3,Nice,Okay okay type product
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,2,Could be way better,"Performance wise it's better but the display given was worst in quality if u clean display with normal cloth, it's get numbers of scratches.
I think don't waste your money on such a cheap product' increase your budget and buy better laptop"
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,5,Worth every penny,"Review after 20 days of use.
Amazing performance, very light weight everything thing is great except the noise of the fan is too much. Most of the time the fan is on and it produces lots of sound this is the only downside of this still giving 5 star rating"
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,5,Awesome,Awesome perhaps best laptop with clear display
Infinix X1 Slim Series Intel Core i5 10th Gen 1035G1 - (16 GB/...,4.0,830,124,5,Just wow!,"Best laptop ever go with it ,There is no blue screen or any other issues, Using last 10 days 👍👍👍👍"
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,5,Fabulous!,Very Nice.
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,5,Worth every penny,"Design is beautiful and build quality is durable.
Value for money product
No backlit keyboard.
No fingureprint.
Display is not visible from side. Display is not good."
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,5,Great product,It is value for money. Sleek and good laptop. Bought for my office work and zoom calls. No fancy featured and good overall laptop.
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,4,Delightful,"Purchased in diwali sale 2024, overall good product, will be reviewed after 1 month us"
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,4,Wonderful,The latop has been working fine..Though absence of fingerprint sensor is a drawback. Otherwise the laptop seems working well
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,5,Perfect product!,Nice Product working excellent
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,5,Terrific,It's very awesome 👍
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,4,Very Good,Nice leptop thank you Flipkart
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,4,Good quality product,Good product 👍
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,4,Pretty good,The number pad lock button is hard and works inconsistently
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,4,Good quality product,Very good deal . Got it with exchange of old laptop and performance is super
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,5,Wonderful,Osm product
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,4,Nice product,Good laptop
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,5,Best in the market!,Awesome
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,4,Very Good,Good Product
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,5,Just wow!,Very
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,5,Terrific purchase,For the price I got the product is very good. It's a typical business laptop. The speed and performance is good. The battery life is decent for 6-7 hours...the built quality is very good. Should buy this for basic office use.
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 G...,4.2,204,18,4,Good choice,It's a Very good laptop
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Mind-blowing purchase,"Best performance and high level gaming 🔥
I played God of war in hingh settings it gives 40-45 fps easily with dlss off but some time at fps drops down to 10-20 for some seconds then it come normally again

Same for ghost of tsushima in high settings dlss on it gives easily 30-35 fps for smoth gaming
I recommend to not use to this laptop on bed always use on table
It's ryzen 5 process heats like machine gun 🔥 while gaming
And battery is quite decent in sense of gaming laptop it gives 1-1...
READ MORE"
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Brilliant,"Looks and Design - 4.5
Built n quality - 4
Performance 4.5
Battery - 3.5
Displa- 4
Gaming - 4
Price n value - 5

What a elegant beast . At first i was sceptical as MSI gaming laptops are not rated much or may be Thin series is a new launch but after using it i can definitely say it's a bang for your bucks . The laptop is classy, light n slim can be pretty much compared to professional laptops with minimal design n factor. Performance is pretty good, one must update all the drivers n apps a...
READ MORE"
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Brilliant,"Nice Product Form Msi.This Was My First Laptop ❣️
I Love MSI 💘"
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Excellent,The price and material are convenient.
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Terrific,Good at this price range of 44k
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Best in the market!,Value for money
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,4,Pretty good,Best Gaming laptop
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Must buy!,"The processor is too much powerful. Laptop design is good. The rtx 2050 4gb gpu is a little bit less but, at this price segment it is the best. Other important things to mentions are MSI apps are good and feature rich to manage the laptop. Like we can prolong battery life setting the max charging limit to 80% or 60%. Audio is clear and loud. Display is solid and beautiful."
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Super!,Jst all I want superb
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Highly recommended,"This is really excellent quality laptop.

￼"
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Highly recommended,"Very good performance
Totally worth it"
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Great steal for the price.,"Nice design and works great graphics card. Good entry level gaming laptop with decent 3hrs game time and large keys/keyboard. MSI centre takes time to setup but post that its nice. The audio is poor as it depends on where the voice is coming from, the browser or video or something else.

screen is clear and good support for light video editing."
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Wonderful,Value for money
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Worth every penny,A Brilliant Laptop.
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Just wow!,Absolute masterpiece
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Awesome,The product was too good worth for amount
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Classy product,Only thing I wish was 16 gb ram
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,3,Disappointing,I find any extraordinary performance all together. Display quality is very inferior to other brands when compared. Battery is easily drained. What I liked is only its design.
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,4,Very Good,"Best pc for architect work👍
Value for money 💰
Battery backup 2 hour maximum 😔"
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Perfect product!,"My first Laptop Ever, Nice Laptop 💻
Performance is top notch 💪
Display is superb 144hz..
Speaker quality is nice 🎶
Design is also good 😊
Laptop is value for money 💰
But, Laptop battery is poor 😕"
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,4,Very Good,"Great product and amazing working as well , would have been good if , had 16gb ram at this price but still its"
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Excellent,Good
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,4,Good quality product,Best in Performance and value for money. But need to improve build quality.
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/W...,4.3,158,24,5,Super!,Good for the price
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,5,Simply awesome,Cheap and best product
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,5,Must buy!,Nice one
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,5,Worth every penny,Best laptop for this price...❣️❣️❣️❣️❣️
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,5,Super!,Nice product 👍🏻
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,5,Great product,very nice product good and usefull good lenevo
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,3,Just okay,This laptop very slow
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,4,Pretty good,Good product
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,5,Awesome,Awesome product 👌 Nice workings 👌Super looks..... 👍🎉
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,4,Good quality product,"Processor,RAM and ROM are...nice....and worth of money....."
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,5,Mind-blowing purchase,Nice products👍👍👍👍👍
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,5,Must buy!,The leptop is very good and you can easily because of the new software I sincerely thank you for sending the mail again because of the bill download problem.
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,5,Must buy!,Great
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,5,Fabulous!,Good Laptop
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,1,Useless product,The product is very poot
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,1,Hated it!,Very bad product
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,5,Worth every penny,Very good product
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,1,Horrible,Worest Laptop
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,2,POOR FEEDBACK,bad finishing
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,4,Good quality product,Good
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (8 GB/512 GB ...,4.0,262,20,1,Not recommended at all,Very bad.Dont purchase electronic item from online.They show lots of offer but item delivered very poor quality.
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,4,Delightful,Everything good but Prosser heat to fast but performance too good 👍 battery backup 4-5 hours... This buying for coding and office work and also buy for casual gaming
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,4,Very Good,"If This isn't a backlight keyboard don't know what they're talking about 🤪
it's a backlight keyboard, value for money option,use Nahimic app to enhance the audio profile, Screen resolution is not bad for being a laptop screen,All round it's a 👍,I found no flaws for the first day of stress testing, missing HDD installation screws as shown in review videos online (minor complaint)"
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Fabulous!,super laptop
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,4,Good choice,"best
just looking like 😙 wow"
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Terrific,"Very durable build. Wifi 6 is awesome. Display and 180 R is fabulous, antiglare, no reflections, very bright. Sound is above avge, Nahimic in built, no tuning app. Backlit MULTICOLOUR keyboard and controls are stunning. Easy to upgrade RAM, but you don't need. Difficult to upgrade secondary ssd/hdd as no SATA III connector ribbon cable is provided in the box. MS OFFICE 365 is installed but has no subscription. You have to purchase. Colour is dark grey to look at even though they call it silve...
READ MORE"
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Perfect product!,Best laptop top fore students and creaters
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Terrific purchase,Good product in this price range
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Must buy!,Everything is great about this laptop except the sound quality. I can easily play games on high graphics without lags. I really love the color adjustable backlit keyboard. This product worth every penny.
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Must buy!,"Best value for money laptop
Providing all best specifications in the segment"
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Terrific purchase,"Very nice product. The seller service is good and reliable. You can rely on genuineness of products.

Product is very good. Speed and browser multiple windows opening no issues. MS office files opening with a second time taken.

Speed is excellent."
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Super!,REVIEWING AFTER 1 MONTHS. WORKING PERFECTLY. NOT A SINGLE PROBLEM. BOUGHT FOR JUST 30K.A VERY GOOD PRODUCT BY ACER.DISPLAY IS TFT CAN BE BETTER.PERFORMANCE IS VERY GOOD.A LITTLE DISAPPOINT BY BATTERY BUT FAST CHARGING SOLVE IT.VERY PREMIUM CLASSY LIGHTWEIGHT DESIGN.SURELY SUGGEST YOU👍🏻👍🏻
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Wonderful,"Overall a good product 💯,"
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,2,Not recommended at all,Everything ok but processor speed is low ....
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Simply awesome,Good product you can do offical work as well as play games too
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Just wow!,Totally good.
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Awesome,"For students and daily usage,if you want light gaming here and there,but might not be suitable for heavy usage , though it's a value for money option for sure"
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Terrific,HD display 👌🏻
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,4,Value-for-money,Very nice
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Best in the market!,Great product
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,3,Good,Overall product is good but there is no ms installed we have to buy subscription of Microsoft 365. There is no backlit keyboard.
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Simply awesome,Awsome product value for money
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,3,Nice,It is good for daily life use battery backup around 2-3h this is my honest review and Function keys will not work without help of FN key means when you will press FN+f keys this will work. And display overall good
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Must buy!,According to money it is good product
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Super!,Nice product
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,3,Nice,"This laptop only normal used not for gaming, coding."
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,3,Nice,Ms office is not available and antivirus not install
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,1,Worthless,"Display problem - screen bleeding
And low performance battery."
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,3,Good,battery issues
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Classy product,As per prise piont product is greatest
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,3,Good,Battary back up not good
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,1,Did not meet expectations,"Speaker are not good, display also not good. IT is like China product"
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,2,Slightly disappointed,The computer has a very weak battery. It trains the power so quickly.
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,1,Unsatisfactory,Very poor quality 👎👎
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Wonderful,It's an amazing laptop for students and professionals
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,4,Wonderful,Good to use.....
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,1,Not recommended at all,"Sound is very low. Camera quality is very bad, Touch pad is not working properly. No backlight keyboard. Don't buy this. You will not be able to return once purchased from Flipkart."
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,4,Nice product,Good product in budget.
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,1,Bad quality,Bettry is not good
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,1,Useless product,"After 2 months, my laptop shut down all of a sudden and now it's"
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,4,Good quality product,Good
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Did not meet expectations,Bad experience very bad product
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Must buy!,Best for study.
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Wonderful,This laptop is King in this budget
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,4,Good choice,Good product at this price range 37k
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,1,Unsatisfactory,This laptop is overheating
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Mind-blowing purchase,Budget beast and runs most of the games on high graphics. Buy an SSD to run big games!!
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,1,Waste of money!,Very bad laptop and the performance and Battery was not good
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,1,Worthless,Ms office not provided... High Price bad response
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,1,Horrible,"i bought this an Flipkart
but it is not working.. ssd are not available in laptop
Flipkart not even taking replacement.. worst experience in Flipkart.."
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Mind-blowing purchase,Value for money
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,1,Horrible,It has booting problem
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,1,Very poor,"Berry bed and bakwas proudut
Also fllipcard also too much bakwas prouduct fllipcard service also very bad"
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,1,Waste of money!,Please don't buy this product it is totally waste of money in only one month his mother broke 😭😭
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB S...,4.0,607,54,5,Worth every penny,IT VERY GOOD EXCEPT OPENING THE LAPTOP
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,5,Perfect product!,"Very good product
Build quality 💪🏻😀 awesome
Display quality 😄 fantastic
Keyboard quality good 😊
Performance according to the price outstanding 😜😁
Battery 🔋 life average 😀 (atleast 5-6 hr)

Slight heating something is only drawback.
But it is easily ignorable because of this price tag of 28000.

Accessories that can make your purchase decision better is a usb hub and a laptop cooling pad 😁."
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,5,Great product,"A great alternative to flagship 2in1. Good performance. Great screen and Touch is awesome. Speakers are just okay. Battery life could have been better. In my usage 3-4 hrs on one full charge. Fan makes noise I wish they would have provided software to control fan speed. No type A port. That's a bummer, but I can manage. Overall value for money. Great for Students."
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,4,Wonderful,"Good product, only downside is the heating issue."
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,5,Great product,Fabulous purchase. Excellent quality at a very competitive price point .Value for money .Shall follow a complete review after fortnight use.
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,3,Nice,Other windows 11 install not working touch screen.
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,5,Fabulous!,"A great product for your money. Stylish design, metal case, convenient to use both as a laptop and as a tablet.

Traditionally, this type of device has a weak point in the loops connecting the keyboard to the screen. I hope Chuwi has worked through this moment and everything will work for a long time and reliably.

I am satisfied with the purchase! It's the right thing for travel!"
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,2,Slightly disappointed,"No recommendation. Very noize work. Expensive.
Battery maximum 4 hours.
Don't have USB.
No good not comfortable keyboard."
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,5,Best in the market!,"Value for money, good performance, don't think much go for it."
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,5,Super!,"I loved the laptop, its very comfortable to use. Screen is also awesome."
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,5,Super!,"Using this laptop for a month
Pros side
Smooth performance no lag
Display is good quality
Handy and compact
Con is only battery back up which is around 5 hour"
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,5,Awesome,I never see the product like this before.. I mean you amazed when you see the quality of this product... I am so happy to buy this.. In this price range... You never got the product like this Anywhere.. Love it
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,3,Does the job,"Customer service is poor



Product was very good for low end gaming and low end task not for. heavy task normal video editing"
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,5,Brilliant,"Excellent product.
Writing this review after 10 Days of usage.
Great display and performance is also very good.
If I need to say anything on the improvement side, the battery back up comes only 5 hours.
Overall a fabulous product."
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,5,Terrific purchase,Amazing product idk about services but in using product is good and more than value for money
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,5,Just wow!,Excellent product in this price segment
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,5,Worth every penny,Fantastic
CHUWI Intel Core i3 12th Gen Intel Core i3-1215U - (12 GB/512 ...,4.0,146,36,5,Highly recommended,Nice laptop
